case_id,dataset_type,scenario_id,group_id,label,metric_score,metric_trigger,log_score,log_trigger,and_trigger,score_fusion,soft_fusion_trigger,split
norm_6_24.csv,norm,scenario_6,norm_scenario_6,0,0.03887765,1,0.0650803201377536,0,0,0.0025301699082035363,0,test
norm_6_3.csv,norm,scenario_6,norm_scenario_6,0,0.03887765,1,0.0318504770699048,0,0,0.0012382716998567843,0,test
norm_6_4.csv,norm,scenario_6,norm_scenario_6,0,0.025625257,1,0.0689805745187047,0,0,0.0017676449500494589,0,test
norm_6_5.csv,norm,scenario_6,norm_scenario_6,0,0.025625257,1,0.1120598043613144,0,0,0.002871561286128402,0,test
norm_6_6.csv,norm,scenario_6,norm_scenario_6,0,0.061610907,1,0.0733079002989322,0,0,0.004516566227682784,0,test
norm_6_7.csv,norm,scenario_6,norm_scenario_6,0,0.03887765,1,0.0818446594654646,0,0,0.0031819280250675198,0,test
norm_6_8.csv,norm,scenario_6,norm_scenario_6,0,0.030276397,1,0.071589399985664,0,0,0.002167469094957758,0,test
norm_6_9.csv,norm,scenario_6,norm_scenario_6,0,0.025625257,1,0.1223325435744398,0,0,0.0031348028685587183,0,test
norm_8_1.csv,norm,scenario_8,norm_scenario_8,0,0.025625257,1,0.5292143039188334,1,1,0.013561252545996213,1,test
norm_8_10.csv,norm,scenario_8,norm_scenario_8,0,0.025625257,1,0.4705781417654857,1,1,0.012058685821323004,1,test
norm_8_11.csv,norm,scenario_8,norm_scenario_8,0,0.025625257,1,0.267196574537858,1,1,0.006846980892052267,1,test
norm_8_12.csv,norm,scenario_8,norm_scenario_8,0,0.029510353,1,0.5213707131791515,1,1,0.015385833789778513,1,test
norm_8_13.csv,norm,scenario_8,norm_scenario_8,0,0.029510353,1,0.5810786525301951,1,1,0.0171478361569304,1,test
norm_8_14.csv,norm,scenario_8,norm_scenario_8,0,0.027865488,1,0.5424257434816168,1,1,0.01511495804587807,1,test
norm_8_15.csv,norm,scenario_8,norm_scenario_8,0,0.110533066,1,0.4628288292407992,1,1,0.051157889529175986,1,test
norm_8_16.csv,norm,scenario_8,norm_scenario_8,0,0.027141575,1,0.4129661213843006,1,1,0.0112085509560111,1,test
norm_8_17.csv,norm,scenario_8,norm_scenario_8,0,0.027865488,1,0.628926419672718,1,1,0.017525341600273088,1,test
norm_8_18.csv,norm,scenario_8,norm_scenario_8,0,0.029510353,1,0.5366877773664407,1,1,0.015837845760869076,1,test
norm_8_19.csv,norm,scenario_8,norm_scenario_8,0,0.025625257,1,0.4981271341287349,1,1,0.012764635830722302,1,test
norm_8_2.csv,norm,scenario_8,norm_scenario_8,0,0.025625257,1,0.6216892498419965,1,1,0.01593094680133837,1,test
norm_8_20.csv,norm,scenario_8,norm_scenario_8,0,0.029510353,1,0.5112490057839818,1,1,0.015087138631584344,1,test
norm_8_21.csv,norm,scenario_8,norm_scenario_8,0,0.027865488,1,0.5562431239904899,1,1,0.01549998609663951,1,test
norm_8_22.csv,norm,scenario_8,norm_scenario_8,0,0.025625257,1,0.4891094396699894,1,1,0.012533555092669473,1,test
norm_8_23.csv,norm,scenario_8,norm_scenario_8,0,0.027865488,1,0.3304829097800821,1,1,0.00920906755668196,1,test
norm_8_24.csv,norm,scenario_8,norm_scenario_8,0,0.025625257,1,0.6540410978964788,1,1,0.016759971222159428,1,test
norm_8_25.csv,norm,scenario_8,norm_scenario_8,0,0.027865488,1,0.5586693748439816,1,1,0.015567594760682472,1,test
norm_8_26.csv,norm,scenario_8,norm_scenario_8,0,0.052428816,1,0.494702095619489,1,1,0.025936645146048598,1,test
norm_8_27.csv,norm,scenario_8,norm_scenario_8,0,0.19939916,1,0.4454680559699159,1,1,0.08882595616723421,1,test
norm_8_28.csv,norm,scenario_8,norm_scenario_8,0,0.027141575,1,0.611841844923516,1,1,0.01660635132212998,1,test
norm_8_29.csv,norm,scenario_8,norm_scenario_8,0,0.025625257,1,0.4916175238742557,1,1,0.012597825394981438,1,test
norm_8_3.csv,norm,scenario_8,norm_scenario_8,0,0.027141575,1,0.5761971475004207,1,1,0.01563889809366873,1,test
norm_8_30.csv,norm,scenario_8,norm_scenario_8,0,0.027865488,1,0.6364297353596163,1,1,0.017734425153506567,1,test
norm_8_4.csv,norm,scenario_8,norm_scenario_8,0,0.12960432,1,0.5929187123886932,1,1,0.07684482653441216,1,test
norm_8_5.csv,norm,scenario_8,norm_scenario_8,0,0.027810052,1,0.5968945799770987,1,1,0.016599669307681274,1,test
norm_8_6.csv,norm,scenario_8,norm_scenario_8,0,0.027865488,1,0.6169519258723731,1,1,0.017191666486973504,1,test
norm_8_7.csv,norm,scenario_8,norm_scenario_8,0,0.027865488,1,0.5053346121578108,1,1,0.014081395571068132,1,test
norm_8_8.csv,norm,scenario_8,norm_scenario_8,0,0.027141575,1,0.4466089752018162,1,1,0.012121670996113235,1,test
norm_8_9.csv,norm,scenario_8,norm_scenario_8,0,0.027141575,1,0.4890871277750239,1,1,0.013274594960040395,1,test
