case_id,dataset_type,scenario_id,group_id,label,split
anom_17_17.csv,anom,scenario_17,anom_scenario_17,0,test
anom_17_18.csv,anom,scenario_17,anom_scenario_17,0,test
anom_17_2.csv,anom,scenario_17,anom_scenario_17,0,test
anom_17_3.csv,anom,scenario_17,anom_scenario_17,0,test
anom_17_4.csv,anom,scenario_17,anom_scenario_17,0,test
anom_17_5.csv,anom,scenario_17,anom_scenario_17,0,test
anom_17_6.csv,anom,scenario_17,anom_scenario_17,0,test
anom_17_7.csv,anom,scenario_17,anom_scenario_17,0,test
anom_17_8.csv,anom,scenario_17,anom_scenario_17,0,test
anom_17_9.csv,anom,scenario_17,anom_scenario_17,0,test
anom_2_1.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_10.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_11.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_12.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_13.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_14.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_15.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_16.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_17.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_18.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_19.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_2.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_20.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_21.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_22.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_23.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_24.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_25.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_26.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_27.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_28.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_29.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_3.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_30.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_4.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_5.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_6.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_7.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_8.csv,anom,scenario_2,anom_scenario_2,0,train
anom_2_9.csv,anom,scenario_2,anom_scenario_2,0,train
anom_3_1.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_10.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_11.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_12.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_13.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_14.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_15.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_16.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_17.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_18.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_19.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_2.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_20.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_21.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_22.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_23.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_24.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_25.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_26.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_27.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_28.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_29.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_3.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_30.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_4.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_5.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_6.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_7.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_8.csv,anom,scenario_3,anom_scenario_3,0,train
anom_3_9.csv,anom,scenario_3,anom_scenario_3,0,train
anom_4_1.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_10.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_11.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_12.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_13.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_14.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_15.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_16.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_17.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_18.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_19.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_2.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_20.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_21.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_22.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_23.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_24.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_25.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_26.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_27.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_28.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_29.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_3.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_30.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_4.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_5.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_6.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_7.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_8.csv,anom,scenario_4,anom_scenario_4,0,train
anom_4_9.csv,anom,scenario_4,anom_scenario_4,0,train
anom_5_1.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_10.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_11.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_12.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_13.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_14.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_15.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_16.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_17.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_18.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_19.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_2.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_20.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_21.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_22.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_23.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_24.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_25.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_26.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_27.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_28.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_29.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_3.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_30.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_4.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_5.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_6.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_7.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_8.csv,anom,scenario_5,anom_scenario_5,0,test
anom_5_9.csv,anom,scenario_5,anom_scenario_5,0,test
anom_6_1.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_10.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_11.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_12.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_13.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_14.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_15.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_16.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_17.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_18.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_19.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_2.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_20.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_21.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_22.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_23.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_24.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_25.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_26.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_27.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_28.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_29.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_3.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_30.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_4.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_5.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_6.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_7.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_8.csv,anom,scenario_6,anom_scenario_6,0,val
anom_6_9.csv,anom,scenario_6,anom_scenario_6,0,val
anom_7_1.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_10.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_11.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_12.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_13.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_14.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_15.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_16.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_17.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_18.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_19.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_2.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_20.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_21.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_22.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_23.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_24.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_25.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_26.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_27.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_28.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_29.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_3.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_30.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_4.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_5.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_6.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_7.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_8.csv,anom,scenario_7,anom_scenario_7,0,train
anom_7_9.csv,anom,scenario_7,anom_scenario_7,0,train
anom_8_1.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_10.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_11.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_12.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_13.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_14.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_15.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_16.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_17.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_18.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_19.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_2.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_20.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_21.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_22.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_23.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_24.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_25.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_26.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_27.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_28.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_29.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_3.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_30.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_4.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_5.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_6.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_7.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_8.csv,anom,scenario_8,anom_scenario_8,0,train
anom_8_9.csv,anom,scenario_8,anom_scenario_8,0,train
anom_9_1.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_10.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_11.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_12.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_13.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_15.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_16.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_17.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_18.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_19.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_2.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_20.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_21.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_22.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_23.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_24.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_25.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_26.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_27.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_28.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_3.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_4.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_5.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_6.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_7.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_8.csv,anom,scenario_9,anom_scenario_9,0,train
anom_9_9.csv,anom,scenario_9,anom_scenario_9,0,train
norm_1_1.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_10.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_11.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_12.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_13.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_14.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_15.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_16.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_17.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_18.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_19.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_2.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_20.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_21.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_22.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_23.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_24.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_25.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_26.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_27.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_28.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_29.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_3.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_30.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_31.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_32.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_33.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_34.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_35.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_36.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_37.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_38.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_39.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_4.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_40.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_41.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_42.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_43.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_44.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_45.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_5.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_6.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_7.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_8.csv,norm,scenario_1,norm_scenario_1,0,train
norm_1_9.csv,norm,scenario_1,norm_scenario_1,0,train
norm_10_1.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_10.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_11.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_12.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_13.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_14.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_15.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_16.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_17.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_18.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_19.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_2.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_20.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_21.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_22.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_23.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_24.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_25.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_26.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_27.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_28.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_29.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_3.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_30.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_4.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_5.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_6.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_7.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_8.csv,norm,scenario_10,norm_scenario_10,0,train
norm_10_9.csv,norm,scenario_10,norm_scenario_10,0,train
norm_11_1.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_10.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_11.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_12.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_13.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_14.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_15.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_16.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_17.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_18.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_19.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_2.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_20.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_21.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_22.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_23.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_24.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_25.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_26.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_27.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_28.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_29.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_3.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_30.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_4.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_5.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_6.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_7.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_8.csv,norm,scenario_11,norm_scenario_11,0,train
norm_11_9.csv,norm,scenario_11,norm_scenario_11,0,train
norm_12_1.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_10.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_11.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_12.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_13.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_14.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_15.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_16.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_17.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_18.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_19.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_2.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_20.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_21.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_22.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_23.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_24.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_25.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_26.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_27.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_28.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_29.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_3.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_30.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_4.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_5.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_6.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_7.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_8.csv,norm,scenario_12,norm_scenario_12,0,train
norm_12_9.csv,norm,scenario_12,norm_scenario_12,0,train
norm_13_1.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_10.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_11.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_12.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_13.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_14.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_15.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_16.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_17.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_18.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_19.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_2.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_20.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_21.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_22.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_23.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_24.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_25.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_26.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_27.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_28.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_29.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_3.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_30.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_4.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_5.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_6.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_7.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_8.csv,norm,scenario_13,norm_scenario_13,0,train
norm_13_9.csv,norm,scenario_13,norm_scenario_13,0,train
norm_14_1.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_10.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_11.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_12.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_13.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_14.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_15.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_16.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_17.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_18.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_19.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_2.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_20.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_21.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_22.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_23.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_24.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_25.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_26.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_27.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_28.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_29.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_3.csv,norm,scenario_14,norm_scenario_14,0,train
norm_14_30.csv,norm,scenario_14,norm_scenario_14,0,train
